Year/indexes,2006,2007,2008,2009,2010,2011,2012,2013,,,2006,2007,2008,2009,2010,2011,2012,2013
Characteristics,,,,,,,,,,Total Assets,,,,,,,,
SIZE,10.92,10.89,1.85,8.84,12.83,,,,,Foreign sales,,,,,,,,
Sales,146127,117838,136761,10929,310348,,,,,BV equity,,,,,,,,
FSD,1,1,0,1,1,,,,,Cash,,,,,,,,
FSTS,0.91,0.91,0.042,0.87,0.97,,,,,Gross nominal value,,,,,,,,
Hedging,,,,,,,,,,R&D expenses,,,,,,,,
Tobin's Q,1.41,1.35,0.341,0.80,2.25,,,,,Total debt,,,,,,,,
FXD,1,1,0,1,1,,,,,Capex,,,,,,,,
Gross FXD,23142,9912,32087,1190,123253,,,,,Net income,,,,,,,,
DERIV,0.157,0.135,0.104,0.05803,0.48,,,,,Short term liabilities,,,,,,,,
Controls,,,,,,,,,,No of shares (millions),,,,,,,,
R&D/sales,0.031,0.030,0.019,0.007,0.060,,,,,Share price 31/12 (est = x cost of EQ - dividend),,,,,,,,
Leverage,1.57,1.68,0.634,0.57,2.82,,,,,Capitalization,,,,,,,,
Quick ratio,0.18,0.19,0.085,0.031,0.31,,,,,,,,,,,,,
Capex/sales,0.047,0.053,0.021,0.020,0.082,,,,,,,,,,,,,
ROA ,0.041,0.041,0.034,-0.044,0.10,,,,,,,,,,,,,
DD,0.94,1.00,0.25,0,1,,,,,,,,,,,,,
ID,1,1,1,0,1,,,,,,,,,,,,,
DE,,,,,,,,,,,,,,,,,,
DDE,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
