Year/indexes,2006,2007,2008,2009,2010,2011,2012,2013,,,2006,2007,2008,2009,2010,2011,2012,2013
Characteristics,,,,,,,,,,Total Assets,462.4,489.5,472.9,498.5,503.1,858.5,696.7,767.8
SIZE,6.14,6.19,6.16,6.21,6.22,6.76,6.55,6.64,,Foreign sales,19,5,14,5.3,5.9,61,59,50.4
Sales,66.4,12.1,53.5,10.8,11.4,234.6,227.9,116,,BV equity,60,190,164,189,182,502,340,405
FSD,1,1,1,1,1,1,1,1,,Cash,98,139,139,156,131,465,217,376
FSTS,0.29,0.41,0.26,0.49,0.52,0.26,0.26,0.43,,Gross nominal value,0,0,0,0,0,0,0,0
Hedging,,,,,,,,,,R&D expenses,165.7,189.7,207.4,212,217.3,318.6,375.3,308
Tobin's Q,7.75,6.46,4.13,13.76,22.81,2.19,5.96,7.17,,Total debt,358.7,256.1,258.4,255.5,249.5,242.5,236.5,230.9
FXD,0,0,0,0,0,0,0,0,,Capex,33,91,2855,72,91,527,17,53
Gross FXD,0,0,0,0,0,0,0,0,,Net income,-139.2,-207.7,-181.6,-224,-221.1,-94.5,-175,-212.1
DERIV,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Short term liabilities,147,49,58,62,80,122,128,138
Controls,,,,,,,,,,No of shares (millions),41,49,53,65,66,69,69,74
R&D/sales,2.50,15.68,3.88,19.63,19.06,1.36,1.65,2.66,,Share price 31/12 (est = x cost of EQ - dividend),77.54,58.4,31,100.75,169,22.1,55,69.5
Leverage,5.98,1.35,1.58,1.35,1.37,0.48,0.70,0.57,,Capitalization,3179,2862,1643,6549,11154,1525,3795,5143
Quick ratio,0.67,2.84,2.40,2.52,1.64,3.81,1.70,2.72,,,,,,,,,,
Capex/sales,0.50,7.52,53.36,6.67,7.98,2.25,0.07,0.46,,,,,,,,,,
ROA ,-0.30,-0.42,-0.38,-0.45,-0.44,-0.11,-0.25,-0.28,,,,,,,,,,
DD,0,0,0,0,0,0,0,0,,,,,,,,,,
ID,0,0,0,0,0,0,0,0,,,,,,,,,,
DE,0,0,0,0,0,0,0,0,,,,,,,,,,
DDE,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
